STATION,STATION_NAME,DATE,HPCP
COOP:200230,ANN ARBOR U OF MICH MI US,20010525 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010526 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010526 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010527 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010527 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010527 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010527 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010527 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010527 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010527 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010529 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010601 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20010601 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010601 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010602 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010602 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010602 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010602 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010602 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010602 15:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010606 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010606 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010606 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010615 17:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010615 18:00,0.80
COOP:200230,ANN ARBOR U OF MICH MI US,20010615 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010618 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010618 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010619 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010619 22:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20010621 16:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20010621 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010621 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010621 20:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010621 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010622 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010701 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20010709 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010723 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010725 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010725 13:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010725 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010729 20:00,0.70
COOP:200230,ANN ARBOR U OF MICH MI US,20010729 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010801 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20010809 23:00,0.60
COOP:200230,ANN ARBOR U OF MICH MI US,20010810 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010810 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010816 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010816 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010816 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010816 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010816 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010817 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010818 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010818 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010819 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010819 13:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010819 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010821 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010822 11:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010822 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010822 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010822 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010826 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010826 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010827 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010901 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20010908 17:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20010909 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010909 11:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010909 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010909 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010909 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010909 20:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20010909 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010913 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010914 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010919 05:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20010919 07:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010919 08:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20010919 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010919 12:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20010919 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010919 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010921 10:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20010921 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010923 19:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20010925 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010925 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010926 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20010926 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011001 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20011004 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011004 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011004 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011005 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011009 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011011 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011011 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011011 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011011 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011011 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011011 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011011 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011012 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011012 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011012 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011012 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011012 07:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011014 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011014 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011014 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011014 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011014 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011014 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011014 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 09:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 10:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 11:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 15:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 17:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011016 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011022 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011023 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011023 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011024 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011024 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011024 20:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20011024 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011026 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011026 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011031 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011031 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20011102 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011102 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011102 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011102 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011114 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011121 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011125 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011126 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011129 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011129 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011129 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011129 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011129 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011129 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011130 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011130 01:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011130 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011130 03:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20011130 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011130 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20011212 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011212 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011213 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011214 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011214 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011214 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011214 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011214 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011214 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011217 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011217 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011217 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011217 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011217 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011217 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011219 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011222 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011228 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20011230 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020106 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020112 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020115 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020116 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020122 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020129 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020129 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020130 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020130 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020130 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020130 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020130 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020130 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 03:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 07:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020131 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020201 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020201 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020201 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020201 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020201 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020209 19:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020227 18:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020301 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020302 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020302 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020302 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020302 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020303 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020303 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020309 10:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020309 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020309 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020309 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020309 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020310 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020328 18:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020329 18:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020401 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020401 18:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020401 22:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020401 23:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020501 00:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020501 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020501 02:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020501 17:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020502 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020502 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020504 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020506 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020507 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020509 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020509 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020509 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020512 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020512 03:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020512 04:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020512 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020512 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020512 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020512 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020513 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020515 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020516 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020516 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020516 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020524 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020524 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020525 16:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020525 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020531 05:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020601 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020601 06:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020601 07:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20020603 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020603 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020604 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020605 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020614 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020615 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020617 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020625 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020625 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020628 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020701 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020709 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020709 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020709 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020713 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020719 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020721 14:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20020722 12:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20020722 17:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20020722 19:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20020722 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020722 23:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20020723 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020725 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020727 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020727 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020728 02:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20020728 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020729 16:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020729 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020729 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020801 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020804 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020804 23:00,1.30
COOP:200230,ANN ARBOR U OF MICH MI US,20020805 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020813 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020814 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020819 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020819 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020819 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020823 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020823 18:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20020823 19:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020827 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020901 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20020915 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020919 17:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020919 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020919 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020920 02:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020920 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020920 15:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020920 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020920 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20020920 19:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20020927 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020927 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020927 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020927 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20020927 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021001 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20021002 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20021003 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021004 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021004 18:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20021005 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021013 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021019 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021019 01:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20021019 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021025 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021025 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021026 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20021105 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021105 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 02:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 03:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 04:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 07:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 17:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20021110 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021111 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021115 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021115 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021115 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021119 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021121 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021121 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021121 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021121 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021122 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021124 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20021201 01:00,0.00
